,original idx,rxn_smiles,barrier
1157,1157,[NH2:1][C:2](=[O:3])[CH:4]=[O:5]>>[NH2:1][C:2][OH:3].[C-:4]#[O+:5],56.76471
1158,1158,[NH2:2][C:3](=[O:4])[CH:5]=[O:6]>>[H:1]/[N:2]=[C:3](/[OH:4])[CH:5]=[O:6],47.48234
1159,1159,[CH:1](=[O:2])[C:3]([NH2:4])=[O:5]>>[CH-:1]=[O+:2][C:3]([NH2:4])=[O:5],78.84813
1160,1160,[NH2:1][C:2](=[O:3])[CH:4]=[O:5]>>[NH2:1][C:2]([O-:3])=[C:4]=[OH+:5],84.18784000000002
1161,1161,[NH2:1][C:2](=[O:3])[CH:4]=[O:5]>>[NH2:1][C-:2]=[O+:3][CH:4]=[O:5],55.57751999999999
1162,1162,[CH3:1][CH2:2][O:3][C:4]([CH3:5])=[O:6]>>[CH3:1][CH2:2][O:3][C@@H:4]1[CH2:5][O:6]1,103.72397
1163,1163,[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH3:6]>>[CH3:1][CH2:2][O:3][C-:4]=[O+:5][CH3:6],106.46661
1164,1164,[CH3:1][C:2](=[O:3])[O:6][CH2:5][CH3:4]>>[CH3:1][CH:2]=[O:3].[CH3:4][CH:5]=[O:6],73.13625
1165,1165,[CH3:1][C:2](=[O:3])[O:4][CH2:5][CH3:6]>>[CH2:1]=[C:2]([OH:3])[O:4][CH2:5][CH3:6],70.63339
1166,1166,[CH3:1][C:2](=[O:3])[O:6][CH2:5][CH3:4]>>[CH2:1]=[C:2]=[O:3].[CH3:4][CH2:5][OH:6],72.69702
1167,1167,[CH2:1]([CH3:2])[O:6][C:4]([CH3:3])=[O:5]>>[CH2:1]=[CH2:2].[CH3:3][C:4](=[O:5])[OH:6],49.32915
1168,1168,[CH3:1][CH2:2][O:3][C:4]([CH3:5])=[O:6]>>[CH4:1].[CH-:2]=[O+:3][C:4]([CH3:5])=[O:6],89.21548
1169,1169,[CH3:1][C:3]1([OH:2])[CH2:4][CH2:5][CH2:6]1>>[CH4:1].[OH:2][C:3]1=[CH:4][CH2:5][CH2:6]1,110.11051
1170,1170,[CH3:1][C:2]1([OH:3])[CH2:4][CH2:5][CH2:6]1>>[CH2:1]=[C:2]([OH:3])[CH:4]1[CH2:5][CH2:6]1.[H:7][H:8],109.74435
1171,1171,[CH2:1]1[CH2:2][CH2:3][C:4]1([CH3:5])[OH:6]>>[CH3:1][CH2:2][CH2:3][C:4]([CH3:5])=[O:6],69.45466
1172,1172,[CH3:1][C:2]1([OH:3])[CH2:5][CH2:4][CH2:6]1>>[CH3:1][C:2]1([OH:3])[CH2:4][CH2:5]1.[CH2:6],115.49958
1173,1173,[CH3:1][C:2]1([OH:6])[CH2:3][CH2:4][CH2:5]1>>[CH3:1][C:2]1=[CH:3][CH2:4][CH2:5]1.[OH2:6],68.39141
1174,1174,[CH2:1]1[CH2:2][CH2:3][C:5]1([CH3:4])[OH:6]>>[CH2:1]1[CH2:2][CH2:3]1.[CH3:4][C:5][OH:6],106.58244
1175,1175,[OH:1][C:2]1([CH3:3])[CH2:4][CH2:5][CH2:6]1>>[O:1]=[C:2]1[CH2:3][CH2:4][CH2:5][CH2:6]1.[H:7][H:8],96.93487
1176,1176,[CH2:1]1[N:2]2[CH2:3][C:5]1([OH:6])[CH2:4]2>>[CH2:1]=[N+:2]([CH2-:3])[CH2:4][C:5][OH:6],50.89672
1177,1177,[OH:1][C:2]12[CH2:3][N:4]([CH2:5]1)[CH2:6]2>>[OH:1][C:2]12[CH-:3][NH+:4]([CH2:5]1)[CH2:6]2,71.63533000000002
1178,1178,[CH2:1]1[C:2]2([OH:3])[CH2:4][N:5]1[CH2:6]2>>[CH:1][C:2]1([OH:3])[CH2:4][NH:5][CH2:6]1,71.73563
1179,1179,[OH:1][C:2]12[CH2:3][N:4]([CH2:5]1)[CH2:6]2>>[OH:1][C:2][CH2:3][N:4]1[CH2:5][CH2:6]1,107.2747
1180,1180,[OH:1][C:3]12[CH2:2][N:5]([CH2:4]1)[CH2:6]2>>[OH:1][CH2:2][C:3]12[CH2:4][N:5]1[CH2:6]2,65.61936
1181,1181,[CH3:1][C:2](=[O:3])[N:4]1[CH2:5][CH2:6]1>>[CH3:1][C:2]([OH:3])=[N+:4]1[CH-:5][CH2:6]1,61.86191
1182,1182,[CH2:1]1[CH2:3][N:4]1[C:5]([CH3:2])=[O:6]>>[CH2:1]=[CH2:2].[CH3:3][N:4]=[C:5]=[O:6],60.81499
1183,1183,[CH3:1][C:2]([N:3]1[CH2:4][CH2:5]1)=[O:6]>>[CH3:1][C:2]1=[N:3][CH2:4][CH2:5][O:6]1,42.19972
1184,1184,[CH2:1]1[N:2]([C:3]([CH3:4])=[O:5])[CH2:6]1>>[CH2-:1][N+:2]1=[C:3]([CH3:4])[O:5][CH2:6]1,77.09521
1185,1185,[CH2:1]1[N:2]([C:5]([CH3:4])=[O:6])[CH2:3]1>>[CH:1]1=[N:2][CH2:3]1.[CH3:4][CH:5]=[O:6],83.75214
1186,1186,[CH3:1][C:2](=[O:3])[N:4]1[CH2:5][CH2:6]1>>[CH2:1]=[C:2]([OH:3])[N:4]1[CH2:5][CH2:6]1,66.85382
1187,1187,[CH2:1]1[N:2]([C:5]([CH3:4])=[O:6])[CH2:3]1>>[CH3:1][N:2]1[CH2:3][CH2:4][C:5]1=[O:6],81.72967
1188,1188,[CH2:1]1[N:2]([C:4]([CH3:5])=[O:6])[CH2:3]1>>[CH2:1]=[N+:2]([CH2-:3])[C:4]([CH3:5])=[O:6],40.57081
1189,1189,[CH3:1][C:2](=[O:3])[N:4]1[CH2:5][CH2:6]1>>[CH3:1][C:2](=[O:3])[NH+:4]1[CH-:5][CH2:6]1,64.84057
1190,1190,[CH2:1]1[N:2]([C:4]([CH3:5])=[O:6])[CH2:3]1>>[CH2:1]=[N:2][CH2:3][C:4]([CH3:5])=[O:6],72.85665
1191,1191,[CH2:1]1[CH2:2][N:3]1[C:4]([CH3:5])=[O:6]>>[CH2:1]=[CH:2]/[N:3]=[C:4](/[CH3:5])[OH:6],52.37367
1192,1192,[CH3:1][C:2]([N:5]1[CH2:3][CH2:4]1)=[O:6]>>[CH3:1][C@@:2]12[CH2:3][CH2:4][N:5]1[O:6]2,84.67985
1193,1193,[CH3:1][C:2]#[C:3][CH:4]=[O:5]>>[CH2:1]=[C:2]=[CH:3][CH:4]=[O:5],88.46518
1194,1194,[CH3:1][C:2]#[C:3][CH:4]=[O:5]>>[CH2:1]=[C:2]=[C:3]=[CH:4][OH:5],60.25662
1195,1195,[CH3:1][C:2]#[C:3][CH:4]=[O:5]>>[CH3:1][CH:2]=[C:3]=[C:4]=[O:5],76.78111
1196,1196,[CH3:1][C:2]#[C:3][CH:4]=[O:5]>>[CH3:1][C+:2]=[C:3]=[C-:4][OH:5],77.98803000000002
1197,1197,[C:1](#[C:2][CH:4]=[O:5])[CH3:3]>>[C:1]=[C:2]([CH3:3])[CH:4]=[O:5],51.48186
1198,1198,[CH3:1][C:2]#[C:3][CH:4]=[O:5]>>[CH2:1]=[CH:2][C+:3]=[CH:4][O-:5],73.72184
1199,1199,[CH3:1][C:2]#[C:3][CH:4]=[O:5]>>[CH2:1]=[C:2]=[C:3]=[C:4]=[O:5].[H:6][H:7],68.73437
1200,1200,[CH3:1][C@H:4]([CH2:3][CH3:2])[CH:5]=[O:6]>>[CH4:1].[CH3:2][CH2:3][C+:4]=[CH:5][O-:6],87.94884
1201,1201,[CH3:1][CH2:2][C@H:3]([CH:4]=[O:6])[CH3:5]>>[CH3:1][CH2:2][CH2:3][C:4]([CH3:5])=[O:6],75.40613
1202,1202,[CH3:1][CH2:2][C@@H:3]([CH3:4])[CH:5]=[O:6]>>[CH3:1][CH2:2][C@:3]1([CH3:4])[CH2:5][O:6]1,73.90701
1203,1203,[CH3:1][C@@H:2]([CH:3]=[O:4])[CH2:5][CH3:6]>>[CH3:1]/[CH:2]=[CH:3]\[O:4][CH2:5][CH3:6],90.63503
1204,1204,[CH3:1][C@@H:2]([CH:3]=[O:4])[CH2:5][CH3:6]>>[CH3:1][CH2:2][C:3](=[O:4])[CH2:5][CH3:6],73.22596999999998
1205,1205,[CH3:1][C@@H:4]([CH:2]=[O:3])[CH2:5][CH3:6]>>[CH3:1][C@@H:2]([OH:3])[CH:4]1[CH2:5][CH2:6]1,90.2203
1206,1206,[CH3:1][CH2:2][C@@H:3]([CH3:4])[CH:5]=[O:6]>>[CH3:1]/[CH:2]=[CH:3]\[CH3:4].[CH2:5]=[O:6],71.13203
1207,1207,[CH3:1][CH2:2][C@H:3]([CH:4]=[O:5])[CH3:6]>>[CH3:1][CH2:2]/[CH:3]=[CH:4]\[O:5][CH3:6],95.87836
1208,1208,[CH3:1][CH2:2][C@@H:3]([CH3:4])[CH:5]=[O:6]>>[CH3:1][CH2:2]/[C:3]([CH3:4])=[CH:5]\[OH:6],71.28559
1209,1209,[CH3:1][CH2:2][C@@H:3]([CH3:4])[CH:5]=[O:6]>>[CH3:1][CH2:2][C@@H:3]([CH3:4])[C:5][OH:6],79.6455
1210,1210,[CH3:1][C@H:2]([CH2:3][CH3:4])[CH:5]=[O:6]>>[CH2:1]=[CH:2][CH2:3][CH3:4].[C-:5]#[O+:6].[H:7][H:8],71.77245
1211,1211,[CH3:1][CH2:2][C@@H:3]([CH3:4])[CH:5]=[O:6]>>[CH4:1].[CH2:2]=[CH:3][CH3:4].[C-:5]#[O+:6],87.65637
1212,1212,[CH:1](=[O:2])[C@H:3]([CH3:4])[CH2:5][CH3:6]>>[CH-:1]=[O+:2][C@H:3]([CH3:4])[CH2:5][CH3:6],109.0573
1213,1213,[CH3:1][CH2:2][C@H:5]([CH:3]=[O:4])[CH3:6]>>[CH3:1][CH2:2][C@@H:3]1[O:4][C@@H:5]1[CH3:6],75.38065999999998
1214,1214,[o:1]1[cH:2][cH:3][c:4]([NH2:5])[n:6]1>>[O:1]=[CH:2][CH:3]=[C:4]1[N-:5][NH2+:6]1,55.27696
1215,1215,[cH:1]1[cH:2][c:4]([NH2:3])[n:5][o:6]1>>[CH:1]#[CH:2].[NH2:3][C:4]#[N+:5][O-:6],93.04872
1216,1216,[NH2:1][c:2]1[n:3][o:6][cH:5][cH:4]1>>[NH2:1][C:2]1=[N:3][C@H:4]1[CH:5]=[O:6],52.00639
1217,1217,[NH2:1][c:2]1[cH:3][cH:4][o:5][n:6]1>>[NH2:1][C:2]1=[C+:3][CH2:4][O:5][N-:6]1,73.18007
1218,1218,[NH2:1][c:2]1[cH:3][cH:4][o:5][n:6]1>>[NH2:1][C:2]1=[CH:3][C@@H:4]2[O:5][N:6]12,88.24509
1219,1219,[NH2:1][c:2]1[cH:3][cH:4][o:5][n:6]1>>[NH3+:1][C:2]1=[C:3]=[CH:4][O:5][N-:6]1,82.94372
1220,1220,[cH:1]1[cH:2][c:3]([NH2:4])[n:5][o:6]1>>[CH2:1]=[C:2]=[C:3]([NH2:4])[N:5]=[O:6],73.22606
1221,1221,[NH2:1][c:2]1[cH:3][cH:4][o:5][n:6]1>>[NH:1]=[C:2]1[CH2:3][CH:4]=[O+:5][N-:6]1,92.81415
1222,1222,[NH2:1][c:2]1[n:3][o:4][cH:5][cH:6]1>>[NH2:1][C:2]1=[N:3][O+:4]=[C-:5][CH2:6]1,67.9329
1223,1223,[NH2:1][c:3]1[cH:2][cH:5][o:6][n:4]1>>[N:1]#[C:2][C@H:3]([NH2:4])[CH:5]=[O:6],80.77748000000003
1224,1224,[n:2]1[cH:3][nH:4][cH:5][n:6]1>>[H:1]/[N:2]=[CH:3]/[N:4]1[CH:5]=[N:6]1,96.64932
1225,1225,[nH:2]1[cH:3][n:6][n:5][cH:4]1>>[H:1]/[N:2]=[CH:3]/[CH-:4][N+:5]#[N:6],117.10096
1226,1226,[cH:1]1[nH:2][cH:3][n:4][n:5]1>>[CH:1]1=[N:2][CH2:3][N:4]=[N:5]1,52.08698
1227,1227,[n:2]1[cH:3][nH:4][cH:6][n:5]1>>[H:1]/[N:2]=[CH:3]/[N-:4][N+:5]#[CH:6],62.40905
1228,1228,[cH:1]1[n:2][n:3][cH:4][nH:5]1>>[c-:1]1[nH:2][n:3][cH:4][nH+:5]1,65.16821999999999
1229,1229,[cH:1]1[n:2][n:3][cH:4][nH:5]1>>[CH:1]#[N+:2][NH-:3].[C:4]=[NH:5],103.56852
1230,1230,[cH:1]1[n:2][n:5][cH:4][nH:3]1>>[CH:1]#[N:2].[NH:3]=[C:4]=[NH:5],84.53639
1231,1231,[cH:1]1[nH:2][cH:3][n:4][n:5]1>>[CH-:1]=[NH+:2][CH:3]=[N+:4]=[N-:5],89.11024
1232,1232,[CH3:1][CH2:3][CH:4]([CH3:2])[CH2:5][CH3:6]>>[CH2:1]=[CH2:2].[CH2:3]=[CH:4][CH2:5][CH3:6].[H:7][H:8],93.57155
1233,1233,[CH3:1][CH2:2][CH:3]([CH3:4])[CH2:5][CH3:6]>>[CH3:1]/[CH:2]=[C:3](\[CH3:4])[CH2:5][CH3:6].[H:7][H:8],108.81032
1234,1234,[CH3:1][CH2:2][CH:3]([CH3:4])[CH2:5][CH3:6]>>[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[CH2:5]=[CH2:6].[H:7][H:8],92.0801
1235,1235,[CH3:1][CH2:2][O:3][CH2:4][CH2:5][CH3:6]>>[CH3:1][CH-:2][O+:3]=[CH:4][CH2:5][CH3:6].[H:7][H:8],78.14814
1236,1236,[CH2:1]([CH2:2][CH3:3])[O:6][CH2:5][CH3:4]>>[CH2:1]=[CH:2][CH3:3].[CH3:4][CH2:5][OH:6],68.90826
1237,1237,[CH2:1]([CH3:2])[O:6][CH2:5][CH2:4][CH3:3]>>[CH2:1]=[CH2:2].[CH3:3][CH2:4][CH:5]=[O:6].[H:7][H:8],73.61556
1238,1238,[CH2:1]([CH3:2])[O:6][CH2:5][CH2:4][CH3:3]>>[CH2:1]=[CH2:2].[CH3:3][CH2:4][CH2:5][OH:6],66.95036999999999
1239,1239,[CH2:1]([CH2:2][O:3][CH2:4][CH3:5])[CH3:6]>>[CH2:1]=[CH:2][O:3][CH2:4][CH2:5][CH3:6].[H:7][H:8],108.72754
1240,1240,[CH3:1][CH2:2][O:3][CH2:4][CH2:5][CH3:6]>>[CH4:1].[CH2-:2][O+:3]=[CH:4][CH2:5][CH3:6],91.66479
1241,1241,[CH3:1][CH2:4][CH2:5][O:6][CH2:2][CH3:3]>>[CH2:1]=[CH:2][CH3:3].[CH3:4][CH:5]=[O:6].[H:7][H:8],73.4683
1242,1242,[CH:1]#[C:2][C:3](=[O:4])[C:5]#[CH:6]>>[C:1]=[CH:2][C:3](=[O:4])[C:5]#[CH:6],43.31726
1243,1243,[CH:1]#[C:2][C:3](=[O:4])[C:5]#[CH:6]>>[CH:1]#[C:2][C-:3]=[O+:4][C:5]#[CH:6],95.86559
1244,1244,[CH:1]#[C:2][C:5]([C:4]#[CH:3])=[O:6]>>[CH:1]#[C:2][CH:3]=[C:4]=[C:5]=[O:6],77.44938
1245,1245,[nH:2]1[cH:3][cH:4][cH:5][cH:6]1>>[H:1]/[N:2]=[CH:3]/[CH:4]=[C:5]=[CH2:6],72.07955
1246,1246,[cH:1]1[cH:2][cH:3][cH:4][nH:5]1>>[C:1]1[CH2:2][CH:3]=[CH:4][NH:5]1,61.79756
1247,1247,[cH:1]1[cH:2][cH:3][nH:4][cH:5]1>>[C-:1]1=[CH:2][CH+:3][NH:4][CH2:5]1,72.08123
1248,1248,[cH:1]1[cH:2][cH:3][cH:4][nH:5]1>>[C-:1]1=[CH:2][CH:3]=[CH:4][NH2+:5]1,86.07797
1249,1249,[cH:1]1[cH:2][nH:3][cH:4][cH:5]1>>[C:1]=[CH:2][NH:3][CH:4]=[CH2:5],98.59872
1250,1250,[cH:1]1[cH:2][nH:3][cH:4][cH:5]1>>[C-:1]1=[CH:2][NH:3][CH+:4][CH2:5]1,80.86237
1251,1251,[cH:1]1[cH:2][cH:3][nH:4][cH:5]1>>[CH:1]1=[CH:2][CH2:3][N:4]=[CH:5]1,45.38261
1252,1252,[CH3:1][c:2]1[cH:3][nH:4][cH:5][n:6]1>>[CH3:1][C@@H:2]1[C-:3]=[NH+:4][CH:5]=[N:6]1,60.47504
1253,1253,[CH3:1][c:2]1[cH:3][nH:4][cH:5][n:6]1>>[CH3:1][C:2]1=[C+:3][NH:4][CH2:5][N-:6]1,119.48281
1254,1254,[cH:1]1[nH:2][cH:6][n:5][c:4]1[CH3:3]>>[CH-:1]=[NH+:2][CH-:3][C:4]#[N+:5][CH3:6],149.97216
1255,1255,[CH3:1][c:2]1[cH:3][nH:4][cH:5][n:6]1>>[CH2:1]=[C:2]1[CH-:3][NH:4][CH+:5][NH:6]1,79.41505
1256,1256,[CH3:1][c:2]1[cH:3][nH:4][cH:5][n:6]1>>[CH3:1][C:2]1=[C-:3][NH2+:4][CH:5]=[N:6]1,88.98484
1257,1257,[CH3:1][c:2]1[cH:3][nH:4][cH:5][n:6]1>>[CH3:1][C:2]1=[CH:3][NH:4][C:5][NH:6]1,68.1152
1258,1258,[CH3:1][c:4]1[cH:3][nH:2][cH:6][n:5]1>>[CH3:1][n+:2]1[c-:3][cH:4][nH:5][cH:6]1,112.83581
1259,1259,[CH3:1][c:2]1[cH:3][nH:4][cH:5][n:6]1>>[CH3:1][CH:2]=[C:3]=[N:4][CH:5]=[NH:6],102.86162
1260,1260,[CH3:1][c:2]1[n:3][cH:4][nH:5][cH:6]1>>[CH3:1][C:2]1=[N:3][CH2:4][N:5]=[CH:6]1,46.19622
1261,1261,[CH3:1][c:2]1[n:3][cH:4][nH:5][cH:6]1>>[CH3:1][C:2]1=[N:3][CH:4]=[N:5][CH2:6]1,47.01669
1262,1262,[nH:2]1[cH:3][c:4]([CH3:5])[n:6][cH:7]1>>[H:1]/[N:2]=[CH:3]/[C:4]([CH3:5])=[N+:6]=[CH-:7],65.693
1263,1263,[CH3:1][c:2]1[cH:3][nH:4][cH:5][n:6]1>>[CH2:1]=[C:2]1[CH2:3][NH:4][CH:5]=[N:6]1,93.11135
1264,1264,[nH:2]1[cH:3][n:4][c:6]([CH3:7])[cH:5]1>>[H:1]/[N:2]=[CH:3]/[N:4]1[CH:5]=[C:6]1[CH3:7],100.54837
1265,1265,[CH3:1][CH2:2][C@H:3]([CH2:4][OH:6])[OH:5]>>[CH3:1][CH2:2][C:3]([CH3:4])=[O:5].[OH2:6],77.93183
1266,1266,[CH2:1]([C@H:2]([OH:3])[CH2:4][CH3:5])[OH:6]>>[CH2:1]=[C:2]([OH:3])[CH2:4][CH3:5].[OH2:6],72.17034
1267,1267,[CH2:1]([C@H:2]([CH2:3][OH:4])[OH:6])[CH3:5]>>[CH2:1]=[CH:2][CH2:3][OH:4].[CH3:5][OH:6],109.24002
1268,1268,[CH3:1][CH2:2][C@H:3]([CH2:4][OH:5])[OH:6]>>[CH3:1][CH2:2][CH2:3][CH:4]=[O:5].[OH2:6],67.56586
1269,1269,[CH3:1][CH2:2][C@H:3]([CH2:4][OH:5])[OH:6]>>[CH3:1]/[CH:2]=[CH:3]/[CH2:4][OH:5].[OH2:6],68.80476999999999
1270,1270,[CH3:1][CH2:2][C@H:3]([CH2:4][OH:5])[OH:6]>>[CH3:1][CH2:2][C@@H:3]1[CH2:4][O:5]1.[OH2:6],71.43377
1271,1271,[CH2:1]([CH3:2])[C@@H:4]([OH:3])[CH2:5][OH:6]>>[CH2:1]=[CH2:2].[OH:3][CH2:4][CH2:5][OH:6],114.9577
1272,1272,[CH3:1][CH2:2][C@@H:3]([OH:4])[CH2:5][OH:6]>>[CH3:1][CH2:2][C@@H:3]([OH:4])[CH:5]=[O:6].[H:7][H:8],86.98033000000002
1273,1273,[CH3:1][CH2:2][C@@H:3]([OH:4])[CH2:5][OH:6]>>[CH3:1][CH2:2][C:3](=[O:4])[CH2:5][OH:6].[H:7][H:8],71.84876
1274,1274,[CH3:1][CH2:2][C@@H:3]([OH:4])[CH2:5][OH:6]>>[CH3:1]/[CH:2]=[CH:3]\[OH:4].[CH2:5]=[O:6].[H:7][H:8],88.61044
1275,1275,[CH2:1]([C:2]([NH2:3])=[O:4])[CH2:5][OH:6]>>[CH3:1][C:2]([NH2:3])=[O:4].[CH:5][OH:6],82.19194
1276,1276,[NH2:1][C:3](=[O:2])[CH2:4][CH2:5][OH:6]>>[NH3:1].[O:2]=[C:3]=[CH:4][CH2:5][OH:6],76.53996
1277,1277,[NH2:2][C:3](=[O:4])[CH2:5][CH2:6][OH:7]>>[H:1]/[N:2]=[C:3](/[OH:4])[CH2:5][CH2:6][OH:7],44.22578
1278,1278,[CH2:1]([CH2:2][C:3]([NH2:4])=[O:5])[OH:6]>>[CH2:1]=[CH:2][C:3]([NH2:4])=[O:5].[OH2:6],62.97726
1279,1279,[NH2:1][C:2](=[O:3])[CH2:4][CH2:5][OH:6]>>[NH2:1][C@@H:2]1[O:3][C@H:4]1[CH2:5][OH:6],100.10546
1280,1280,[NH2:1][C:2](=[O:3])[CH2:4][CH2:5][OH:6]>>[NH2:1][C@@:2]1([OH:3])[CH2:4][CH2:5][O:6]1,48.91051
1281,1281,[NH2:1][C:2](=[O:3])[CH2:4][CH2:5][OH:6]>>[NH2:1][C@@:2]1([OH:3])[CH2:4][C@@H:5]1[OH:6],84.94326
1282,1282,[CH2:1]([CH2:2][OH:3])[C:5]([NH2:4])=[O:6]>>[CH3:1][CH:2]=[O:3].[NH2:4][CH:5]=[O:6],96.97766
1283,1283,[CH2:1]([CH2:2][OH:3])[C:5]([NH2:4])=[O:6]>>[CH3:1][CH2:2][OH:3].[NH:4]=[C:5]=[O:6],81.78909
1284,1284,[NH2:1][C:2](=[O:3])[CH2:4][CH2:5][OH:6]>>[NH2:1][C-:2]=[O+:3][CH2:4][CH2:5][OH:6],103.2515
1285,1285,[CH2:1]([C:2]([NH2:3])=[O:4])[CH2:5][OH:6]>>[CH2:1]=[C:2]([NH2:3])[O:4][CH2:5][OH:6],83.55467
1286,1286,[CH2:1]([CH2:2][OH:6])[C:4]([NH2:3])=[O:5]>>[CH2:1]=[CH2:2].[NH:3]=[C:4]=[O:5].[OH2:6],67.33968
1287,1287,[CH2:1]([CH2:2][OH:3])[C:5]([NH2:4])=[O:6]>>[CH2:1]=[CH:2][OH:3].[NH2:4][CH:5]=[O:6],90.76159
1288,1288,[NH:2]1[C@H:3]2[C@@H:4]1[CH2:5][O:6][CH2:7]2>>[H:1]/[N:2]=[CH:3]\[CH:4]=[CH:5]/[O:6][CH3:7],128.52636
1289,1289,[C@@H:1]12[C@@H:2]([CH2:3][O:4][CH2:5]1)[NH:6]2>>[CH-:1]1[C@@H:2]2[CH2:3][O:4][CH2:5][NH+:6]12,110.29736
1290,1290,[CH2:1]1[O:2][CH2:7][C@@H:6]2[NH:4][C@H:5]12>>[CH2:1]=[O:2].[H:3]/[N:4]=[CH:5]\[CH:6]=[CH2:7],81.89605999999998
1291,1291,[CH2:1]1[O:2][CH2:3][C@@H:4]2[C@H:5]1[NH:6]2>>[CH3:1][O:2][CH2:3][C@@H:4]1[C:5][NH:6]1,79.7441
1292,1292,[O:1]1[CH2:2][C@@H:3]2[C@H:4]([CH2:5]1)[NH:6]2>>[OH:1][CH2:2][C@H:3]1[C@H:4]2[CH2:5][N:6]12,80.62201999999998
1293,1293,[C@H:1]12[NH:2][C@H:3]1[CH2:4][O:5][CH2:6]2>>[CH:1]1=[N:2][CH2:3][CH2:4][O:5][CH2:6]1,64.70596
1294,1294,[C@@H:1]12[NH:2][C@@H:3]1[CH2:6][O:5][CH2:4]2>>[CH:1][NH:2][CH:3]1[CH2:4][O:5][CH2:6]1,103.42175
1295,1295,[CH2:1]1[O:2][CH2:3][C@H:4]2[NH:5][C@@H:6]12>>[C-:1]1=[O+:2][CH2:3][C@@H:4]2[NH:5][C@H:6]12.[H:7][H:8],83.05530999999998
1296,1296,[CH2:1]1[O:2][CH2:3][C@H:4]2[NH:5][C@@H:6]12>>[CH2:1]1[O:2][CH2:3][C@@H:4]2[NH2+:5][C-:6]12,58.21188000000001
1297,1297,[CH2:1]1[O:2][CH2:3][C@@H:4]2[C@H:5]1[NH:6]2>>[CH-:1]=[O+:2][CH2:3][C@@H:4]1[CH2:5][NH:6]1,82.15547
1298,1298,[NH:2]1[C@@H:3]2[CH2:4][O:5][CH2:6][C@H:7]12>>[H:1]/[N:2]=[CH:3]\[CH2:4][O:5][CH:6]=[CH2:7],75.62212
1299,1299,[C@@H:1]12[CH2:2][O:3][CH2:4][C@@H:5]1[NH:6]2>>[C:1]1[CH2:2][O:3][CH2:4][CH2:5][NH:6]1,72.11389
1300,1300,[CH2:1]1[O:2][CH2:3][C@H:4]2[C@@H:5]1[NH:6]2>>[CH3:1][O+:2]=[CH:3][C@@H:4]1[CH-:5][NH:6]1,129.22161
1301,1301,[C:1](#[C:4][C:3]#[N:2])[CH2:5][CH3:6]>>[C:1]#[N+:2][C:3](=[C-:4])[CH2:5][CH3:6],93.44032
1302,1302,[CH3:1][CH2:6][C:2]#[C:3][C:4]#[N:5]>>[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH2:6]1,90.56635
1303,1303,[C:1](#[C:2][CH2:5][CH3:6])[C:3]#[N:4]>>[C:1]=[C:2]([C:3]#[N:4])[CH2:5][CH3:6],54.68121
1304,1304,[C:1](#[N:2])[C:3]#[C:4][CH2:5][CH3:6]>>[C-:1]#[N+:2][C:3]#[C:4][CH2:5][CH3:6],63.38856
1305,1305,[CH3:1][CH2:2][C:3]#[C:4][C:5]#[N:6]>>[CH3:1][CH:2]=[C:3]=[C:4]=[C:5]=[NH:6],88.51513
1306,1306,[CH3:1][CH2:2][C:3]#[C:4][C:5]#[N:6]>>[CH3:1]/[CH:2]=[CH:3]\[C+:4]=[C:5]=[N-:6],70.38322
1307,1307,[C:1]1(=[O:2])[C@@H:4]([CH3:3])[CH2:5][O:6]1>>[CH2:1]=[O:2].[CH3:3][C@H:4]1[C-:5]=[O+:6]1,106.70047
1308,1308,[CH3:1][C@@H:2]1[C:3](=[O:4])[O:5][CH2:6]1>>[CH3:1][C:2]1=[C:3]([OH:4])[O:5][CH2:6]1,89.13217
1309,1309,[CH3:1][C@@H:2]1[C:3](=[O:4])[O:5][CH2:6]1>>[CH3:1][C+:2]=[C:3]([O-:4])[O:5][CH3:6],78.27274
1310,1310,[CH2:1]1[O:2][C:5](=[O:6])[C@H:4]1[CH3:3]>>[CH2:1]=[O:2].[CH3:3][CH:4]=[C:5]=[O:6],55.81632
1311,1311,[CH3:1][C@@H:2]1[C:3](=[O:4])[O:6][CH2:5]1>>[CH3:1][C:2](=[C:3]=[O:4])[CH2:5][OH:6],77.92101
1312,1312,[CH3:1][C@H:2]1[CH2:3][O:4][C:5]1=[O:6]>>[CH3:1][CH:2]([CH:3]=[O:4])[CH:5]=[O:6],90.3663
1313,1313,[O:1]=[C:2]1[C@@H:4]([CH3:3])[CH2:5][O:6]1>>[O:1]=[C:2]1[CH2:3][C@H:4]1[CH2:5][OH:6],88.88618000000002
1314,1314,[CH3:1][C@H:2]1[CH2:3][O:4][C:5]1=[O:6]>>[CH2:1]=[CH:2][CH3:3].[O:4]=[C:5]=[O:6],40.05401
1315,1315,[CH3:1][C@H:2]1[CH2:3][O:4][C:5]1=[O:6]>>[CH3:1][C@H:2]1[CH2:3][O:4]1.[C-:5]#[O+:6],84.59125999999998
1316,1316,[CH3:1][C@@H:4]1[C:2](=[O:3])[O:6][CH2:5]1>>[CH3:1][C:2](=[O:3])[CH2:4][CH:5]=[O:6],99.84709
