,label,reactants,products,EA Reactant MP2,EA lowest conformer MP2,lowest energy conformer filenames,product_file
510,A_D_A_C_A_D,A_D_A_C_A_0,A_D_A_C_0_D,30.19939570152201,30.450986935524266,reactant-conformers/A_D_A_C_A_0/01.xyz,product-conformers/sn2/A_D_A_C_0_D/01.xyz
511,A_D_A_C_B_B,A_D_A_C_B_0,A_D_A_C_0_B,-36.747102550747506,-36.50271815282031,reactant-conformers/A_D_A_C_B_0/01.xyz,product-conformers/sn2/A_D_A_C_0_B/01.xyz
512,A_D_A_C_B_C,A_D_A_C_B_0,A_D_A_C_0_C,7.03665958106285,7.2810439789900565,reactant-conformers/A_D_A_C_B_0/01.xyz,product-conformers/sn2/A_D_A_C_0_C/01.xyz
513,A_D_A_C_B_D,A_D_A_C_B_0,A_D_A_C_0_D,9.101340361405164,9.345724759390578,reactant-conformers/A_D_A_C_B_0/01.xyz,product-conformers/sn2/A_D_A_C_0_D/01.xyz
514,A_D_A_C_C_A,A_D_A_C_C_0,A_D_A_C_0_A,-18.852480176365816,-18.604560190108486,reactant-conformers/A_D_A_C_C_0/01.xyz,product-conformers/sn2/A_D_A_C_0_A/03.xyz
515,A_D_A_C_C_B,A_D_A_C_C_0,A_D_A_C_0_B,-40.49318895470788,-40.245268968450546,reactant-conformers/A_D_A_C_C_0/01.xyz,product-conformers/sn2/A_D_A_C_0_B/01.xyz
516,A_D_A_C_C_C,A_D_A_C_C_0,A_D_A_C_0_C,1.980908507946879,2.2288284942042083,reactant-conformers/A_D_A_C_C_0/01.xyz,product-conformers/sn2/A_D_A_C_0_C/01.xyz
517,A_D_A_C_C_D,A_D_A_C_C_0,A_D_A_C_0_D,3.8165153991431002,4.0644353854004285,reactant-conformers/A_D_A_C_C_0/01.xyz,product-conformers/sn2/A_D_A_C_0_D/01.xyz
518,A_D_A_D_A_B,A_D_A_D_A_0,A_D_A_D_0_B,-12.704788362367252,-12.454261472907092,reactant-conformers/A_D_A_D_A_0/00.xyz,product-conformers/sn2/A_D_A_D_0_B/00.xyz
519,A_D_A_D_A_C,A_D_A_D_A_0,A_D_A_D_0_C,33.35869289084803,33.609219780308194,reactant-conformers/A_D_A_D_A_0/00.xyz,product-conformers/sn2/A_D_A_D_0_C/00.xyz
520,A_D_A_D_A_D,A_D_A_D_A_0,A_D_A_D_0_D,36.26940893847495,36.51993582793512,reactant-conformers/A_D_A_D_A_0/00.xyz,product-conformers/sn2/A_D_A_D_0_D/00.xyz
521,A_D_A_D_B_A,A_D_A_D_B_0,A_D_A_D_0_A,-7.678606282565624,-7.483701855870778,reactant-conformers/A_D_A_D_B_0/00.xyz,product-conformers/sn2/A_D_A_D_0_A/00.xyz
522,A_D_A_D_B_B,A_D_A_D_B_0,A_D_A_D_0_B,-30.033227969826843,-29.83832354313199,reactant-conformers/A_D_A_D_B_0/00.xyz,product-conformers/sn2/A_D_A_D_0_B/00.xyz
523,A_D_A_D_B_C,A_D_A_D_B_0,A_D_A_D_0_C,10.789211062015967,10.984115488710813,reactant-conformers/A_D_A_D_B_0/00.xyz,product-conformers/sn2/A_D_A_D_0_C/00.xyz
524,A_D_A_D_B_D,A_D_A_D_B_0,A_D_A_D_0_D,12.560023800469935,12.754928227048365,reactant-conformers/A_D_A_D_B_0/00.xyz,product-conformers/sn2/A_D_A_D_0_D/00.xyz
525,A_D_A_D_C_A,A_D_A_D_C_0,A_D_A_D_0_A,-12.05333624220907,-11.846177391703124,reactant-conformers/A_D_A_D_C_0/00.xyz,product-conformers/sn2/A_D_A_D_0_A/00.xyz
526,A_D_A_D_C_B,A_D_A_D_C_0,A_D_A_D_0_B,-34.19871907779452,-33.99156022728857,reactant-conformers/A_D_A_D_C_0/00.xyz,product-conformers/sn2/A_D_A_D_0_B/00.xyz
527,A_D_A_D_C_C,A_D_A_D_C_0,A_D_A_D_0_C,5.468357000034303,5.6755158505402505,reactant-conformers/A_D_A_D_C_0/00.xyz,product-conformers/sn2/A_D_A_D_0_C/00.xyz
528,A_D_A_D_C_D,A_D_A_D_C_0,A_D_A_D_0_D,7.066209650132805,7.273368500638753,reactant-conformers/A_D_A_D_C_0/00.xyz,product-conformers/sn2/A_D_A_D_0_D/00.xyz
529,A_D_A_E_A_B,A_D_A_E_A_0,A_D_A_E_0_B,-13.168606954939607,-12.978361555367885,reactant-conformers/A_D_A_E_A_0/01.xyz,product-conformers/sn2/A_D_A_E_0_B/01.xyz
530,A_D_A_E_A_D,A_D_A_E_A_0,A_D_A_E_0_D,34.29546613711864,34.48571153660305,reactant-conformers/A_D_A_E_A_0/01.xyz,product-conformers/sn2/A_D_A_E_0_D/06.xyz
531,A_D_A_E_B_B,A_D_A_E_B_0,A_D_A_E_0_B,-26.30451555974287,-26.089958576128996,reactant-conformers/A_D_A_E_B_0/06.xyz,product-conformers/sn2/A_D_A_E_0_B/01.xyz
532,A_D_A_E_B_C,A_D_A_E_B_0,A_D_A_E_0_C,13.123124300036581,13.337681283650456,reactant-conformers/A_D_A_E_B_0/06.xyz,product-conformers/sn2/A_D_A_E_0_C/06.xyz
533,A_D_A_E_B_D,A_D_A_E_B_0,A_D_A_E_0_D,14.742983974516392,14.957540958188474,reactant-conformers/A_D_A_E_B_0/06.xyz,product-conformers/sn2/A_D_A_E_0_D/06.xyz
534,A_D_A_E_C_A,A_D_A_E_C_0,A_D_A_E_0_A,-8.221771616949582,-7.990446726321124,reactant-conformers/A_D_A_E_C_0/06.xyz,product-conformers/sn2/A_D_A_E_0_A/02.xyz
535,A_D_A_E_C_B,A_D_A_E_C_0,A_D_A_E_0_B,-30.326483841105073,-30.095158950476613,reactant-conformers/A_D_A_E_C_0/06.xyz,product-conformers/sn2/A_D_A_E_0_B/01.xyz
536,A_D_A_E_C_C,A_D_A_E_C_0,A_D_A_E_0_C,8.095451979199424,8.326776869827881,reactant-conformers/A_D_A_E_C_0/06.xyz,product-conformers/sn2/A_D_A_E_0_C/06.xyz
537,A_D_A_E_C_D,A_D_A_E_C_0,A_D_A_E_0_D,9.565130629576744,9.7964555202052,reactant-conformers/A_D_A_E_C_0/06.xyz,product-conformers/sn2/A_D_A_E_0_D/06.xyz
538,A_D_B_A_A_A,A_D_B_A_A_0,A_D_B_A_0_A,-5.956651495706638,-5.72700982726633,reactant-conformers/A_D_B_A_A_0/00.xyz,product-conformers/sn2/A_D_B_A_0_A/02.xyz
539,A_D_B_A_A_B,A_D_B_A_A_0,A_D_B_A_0_B,-25.02427140576037,-24.794629737320065,reactant-conformers/A_D_B_A_A_0/00.xyz,product-conformers/sn2/A_D_B_A_0_B/00.xyz
540,A_D_B_A_A_C,A_D_B_A_A_0,A_D_B_A_0_C,25.966035127115898,26.19567679555621,reactant-conformers/A_D_B_A_A_0/00.xyz,product-conformers/sn2/A_D_B_A_0_C/01.xyz
541,A_D_B_A_A_D,A_D_B_A_A_0,A_D_B_A_0_D,29.43760401732289,29.6672456858214,reactant-conformers/A_D_B_A_A_0/00.xyz,product-conformers/sn2/A_D_B_A_0_D/01.xyz
542,A_D_B_A_B_A,A_D_B_A_B_0,A_D_B_A_0_A,-15.75915284553298,-15.554410627223431,reactant-conformers/A_D_B_A_B_0/01.xyz,product-conformers/sn2/A_D_B_A_0_A/02.xyz
543,A_D_B_A_B_B,A_D_B_A_B_0,A_D_B_A_0_B,-36.963030540959146,-36.758288322649605,reactant-conformers/A_D_B_A_B_0/01.xyz,product-conformers/sn2/A_D_B_A_0_B/00.xyz
544,A_D_B_A_B_C,A_D_B_A_B_0,A_D_B_A_0_C,7.753888604871462,7.958630823181012,reactant-conformers/A_D_B_A_B_0/01.xyz,product-conformers/sn2/A_D_B_A_0_C/01.xyz
545,A_D_B_A_C_A,A_D_B_A_C_0,A_D_B_A_0_A,-19.634125262959746,-19.433502666181763,reactant-conformers/A_D_B_A_C_0/01.xyz,product-conformers/sn2/A_D_B_A_0_A/02.xyz
546,A_D_B_A_C_B,A_D_B_A_C_0,A_D_B_A_0_B,-40.80919320094836,-40.60857060417038,reactant-conformers/A_D_B_A_C_0/01.xyz,product-conformers/sn2/A_D_B_A_0_B/00.xyz
547,A_D_B_A_C_C,A_D_B_A_C_0,A_D_B_A_0_C,2.7048985541332518,2.905521150911227,reactant-conformers/A_D_B_A_C_0/01.xyz,product-conformers/sn2/A_D_B_A_0_C/01.xyz
548,A_D_B_A_C_D,A_D_B_A_C_0,A_D_B_A_0_D,4.611951087368652,4.812573684146628,reactant-conformers/A_D_B_A_C_0/01.xyz,product-conformers/sn2/A_D_B_A_0_D/01.xyz
549,A_D_B_B_B_B,A_D_B_B_B_0,A_D_B_B_0_B,-47.10355444257585,-46.96032443740842,reactant-conformers/A_D_B_B_B_0/02.xyz,product-conformers/sn2/A_D_B_B_0_B/01.xyz
550,A_D_B_C_A_B,A_D_B_C_A_0,A_D_B_C_0_B,-35.54765004658111,-35.3054573425834,reactant-conformers/A_D_B_C_A_0/03.xyz,product-conformers/sn2/A_D_B_C_0_B/03.xyz
551,A_D_B_C_B_A,A_D_B_C_B_0,A_D_B_C_0_A,-24.88782622175745,-24.860608637095307,reactant-conformers/A_D_B_C_B_0/01.xyz,product-conformers/sn2/A_D_B_C_0_A/01.xyz
552,A_D_B_C_B_B,A_D_B_C_B_0,A_D_B_C_0_B,-45.476705827219114,-45.449488242556974,reactant-conformers/A_D_B_C_B_0/01.xyz,product-conformers/sn2/A_D_B_C_0_B/03.xyz
553,A_D_B_C_C_A,A_D_B_C_C_0,A_D_B_C_0_A,-28.052332855756283,-27.906764224166864,reactant-conformers/A_D_B_C_C_0/01.xyz,product-conformers/sn2/A_D_B_C_0_A/01.xyz
554,A_D_B_C_C_B,A_D_B_C_C_0,A_D_B_C_0_B,-49.172094300207384,-49.02652566861797,reactant-conformers/A_D_B_C_C_0/01.xyz,product-conformers/sn2/A_D_B_C_0_B/03.xyz
555,A_D_B_D_A_A,A_D_B_D_A_0,A_D_B_D_0_A,-5.739947146032819,-5.487955565443144,reactant-conformers/A_D_B_D_A_0/02.xyz,product-conformers/sn2/A_D_B_D_0_A/00.xyz
556,A_D_B_D_A_B,A_D_B_D_A_0,A_D_B_D_0_B,-26.749360563342638,-26.497368982752963,reactant-conformers/A_D_B_D_A_0/02.xyz,product-conformers/sn2/A_D_B_D_0_B/00.xyz
557,A_D_B_D_A_C,A_D_B_D_A_0,A_D_B_D_0_C,24.255549803958274,24.50754138454795,reactant-conformers/A_D_B_D_A_0/02.xyz,product-conformers/sn2/A_D_B_D_0_C/00.xyz
558,A_D_B_D_B_A,A_D_B_D_B_0,A_D_B_D_0_A,-16.358405226487545,-16.24284686235001,reactant-conformers/A_D_B_D_B_0/01.xyz,product-conformers/sn2/A_D_B_D_0_A/00.xyz
559,A_D_B_D_B_B,A_D_B_D_B_0,A_D_B_D_0_B,-38.809554971805476,-38.693996607667934,reactant-conformers/A_D_B_D_B_0/01.xyz,product-conformers/sn2/A_D_B_D_0_B/00.xyz
560,A_D_B_D_B_C,A_D_B_D_B_0,A_D_B_D_0_C,6.864072898053564,6.9796312621911065,reactant-conformers/A_D_B_D_B_0/01.xyz,product-conformers/sn2/A_D_B_D_0_C/00.xyz
561,A_D_B_D_B_D,A_D_B_D_B_0,A_D_B_D_0_D,9.197558098472657,9.313116462668404,reactant-conformers/A_D_B_D_B_0/01.xyz,product-conformers/sn2/A_D_B_D_0_D/00.xyz
562,A_D_B_D_C_A,A_D_B_D_C_0,A_D_B_D_0_A,-20.5463512092781,-20.459306221450557,reactant-conformers/A_D_B_D_C_0/00.xyz,product-conformers/sn2/A_D_B_D_0_A/00.xyz
563,A_D_B_D_C_B,A_D_B_D_C_0,A_D_B_D_0_B,-42.89836865296093,-42.81132366513338,reactant-conformers/A_D_B_D_C_0/00.xyz,product-conformers/sn2/A_D_B_D_0_B/00.xyz
564,A_D_B_E_A_A,A_D_B_E_A_0,A_D_B_E_0_A,-4.097773140058735,-3.882226419397512,reactant-conformers/A_D_B_E_A_0/10.xyz,product-conformers/sn2/A_D_B_E_0_A/01.xyz
565,A_D_B_E_A_B,A_D_B_E_A_0,A_D_B_E_0_B,-27.11580527928163,-26.90025855862041,reactant-conformers/A_D_B_E_A_0/10.xyz,product-conformers/sn2/A_D_B_E_0_B/00.xyz
566,A_D_B_E_A_C,A_D_B_E_A_0,A_D_B_E_0_C,21.566394473484248,21.781941194145475,reactant-conformers/A_D_B_E_A_0/10.xyz,product-conformers/sn2/A_D_B_E_0_C/00.xyz
567,A_D_B_E_B_A,A_D_B_E_B_0,A_D_B_E_0_A,-14.530133454240739,-14.389439474088023,reactant-conformers/A_D_B_E_B_0/09.xyz,product-conformers/sn2/A_D_B_E_0_A/01.xyz
568,A_D_B_E_B_B,A_D_B_E_B_0,A_D_B_E_0_B,-37.33546384289366,-37.194769862740934,reactant-conformers/A_D_B_E_B_0/09.xyz,product-conformers/sn2/A_D_B_E_0_B/00.xyz
569,A_D_B_E_B_C,A_D_B_E_B_0,A_D_B_E_0_C,6.625600367900915,6.766294348053634,reactant-conformers/A_D_B_E_B_0/09.xyz,product-conformers/sn2/A_D_B_E_0_C/00.xyz
570,A_D_B_E_C_A,A_D_B_E_C_0,A_D_B_E_0_A,-18.548600367032805,-18.339779171622236,reactant-conformers/A_D_B_E_C_0/09.xyz,product-conformers/sn2/A_D_B_E_0_A/01.xyz
571,A_D_C_A_A_A,A_D_C_A_A_0,A_D_C_A_0_A,-1.1186830705798911,-0.8670918366649403,reactant-conformers/A_D_C_A_A_0/01.xyz,product-conformers/sn2/A_D_C_A_0_A/03.xyz
572,A_D_C_A_A_B,A_D_C_A_A_0,A_D_C_A_0_B,-22.56828080399282,-22.316689570077873,reactant-conformers/A_D_C_A_A_0/01.xyz,product-conformers/sn2/A_D_C_A_0_B/01.xyz
573,A_D_C_A_A_C,A_D_C_A_A_0,A_D_C_A_0_C,27.69924433354754,27.95083556743339,reactant-conformers/A_D_C_A_A_0/01.xyz,product-conformers/sn2/A_D_C_A_0_C/01.xyz
574,A_D_C_A_A_D,A_D_C_A_A_0,A_D_C_A_0_D,31.156510861124843,31.408102095127106,reactant-conformers/A_D_C_A_A_0/01.xyz,product-conformers/sn2/A_D_C_A_0_D/01.xyz
575,A_D_C_A_B_A,A_D_C_A_B_0,A_D_C_A_0_A,-15.163401827618827,-14.919017429633412,reactant-conformers/A_D_C_A_B_0/01.xyz,product-conformers/sn2/A_D_C_A_0_A/03.xyz
576,A_D_C_A_B_B,A_D_C_A_B_0,A_D_C_A_0_B,-36.77596052467561,-36.531576126690204,reactant-conformers/A_D_C_A_B_0/01.xyz,product-conformers/sn2/A_D_C_A_0_B/01.xyz
577,A_D_C_A_B_C,A_D_C_A_B_0,A_D_C_A_0_C,7.703574922285043,7.947959320270456,reactant-conformers/A_D_C_A_B_0/01.xyz,product-conformers/sn2/A_D_C_A_0_C/01.xyz
578,A_D_C_A_B_D,A_D_C_A_B_0,A_D_C_A_0_D,9.86624861578457,10.110633013769984,reactant-conformers/A_D_C_A_B_0/01.xyz,product-conformers/sn2/A_D_C_A_0_D/01.xyz
579,A_D_C_A_C_A,A_D_C_A_C_0,A_D_C_A_0_A,-19.69496780633449,-19.44704782007716,reactant-conformers/A_D_C_A_C_0/01.xyz,product-conformers/sn2/A_D_C_A_0_A/03.xyz
580,A_D_C_A_C_C,A_D_C_A_C_0,A_D_C_A_0_C,2.4528521995525807,2.7007721858099103,reactant-conformers/A_D_C_A_C_0/01.xyz,product-conformers/sn2/A_D_C_A_0_C/01.xyz
581,A_D_C_A_C_D,A_D_C_A_C_0,A_D_C_A_0_D,4.4266162882559,4.674536274513231,reactant-conformers/A_D_C_A_C_0/01.xyz,product-conformers/sn2/A_D_C_A_0_D/01.xyz
582,A_D_C_B_B_B,A_D_C_B_B_0,A_D_C_B_0_B,-46.48190627100847,-46.35901169332647,reactant-conformers/A_D_C_B_B_0/01.xyz,product-conformers/sn2/A_D_C_B_0_B/03.xyz
583,A_D_C_B_B_C,A_D_C_B_B_0,A_D_C_B_0_C,1.4381273909239098,1.561021968605928,reactant-conformers/A_D_C_B_B_0/01.xyz,product-conformers/sn2/A_D_C_B_0_C/02.xyz
584,A_D_C_B_B_D,A_D_C_B_B_0,A_D_C_B_0_D,3.9126607556827366,4.035555333364755,reactant-conformers/A_D_C_B_B_0/01.xyz,product-conformers/sn2/A_D_C_B_0_D/01.xyz
585,A_D_C_B_C_B,A_D_C_B_C_0,A_D_C_B_0_B,-50.47449467755361,-50.19260785500956,reactant-conformers/A_D_C_B_C_0/00.xyz,product-conformers/sn2/A_D_C_B_0_B/03.xyz
586,A_D_C_B_C_C,A_D_C_B_C_0,A_D_C_B_0_C,-3.553726316429674,-3.2718394938856363,reactant-conformers/A_D_C_B_C_0/00.xyz,product-conformers/sn2/A_D_C_B_0_C/02.xyz
587,A_D_C_B_C_D,A_D_C_B_C_0,A_D_C_B_0_D,-1.2556497724726796,-0.9737629499286412,reactant-conformers/A_D_C_B_C_0/00.xyz,product-conformers/sn2/A_D_C_B_0_D/01.xyz
588,A_D_C_C_A_A,A_D_C_C_A_0,A_D_C_C_0_A,-13.105231738586323,-12.84449623804062,reactant-conformers/A_D_C_C_A_0/06.xyz,product-conformers/sn2/A_D_C_C_0_A/09.xyz
589,A_D_C_C_A_B,A_D_C_C_A_0,A_D_C_C_0_B,-34.844507082329066,-34.583771581783374,reactant-conformers/A_D_C_C_A_0/06.xyz,product-conformers/sn2/A_D_C_C_0_B/06.xyz
590,A_D_C_C_A_C,A_D_C_C_A_0,A_D_C_C_0_C,17.56137699482497,17.82211249531247,reactant-conformers/A_D_C_C_A_0/06.xyz,product-conformers/sn2/A_D_C_C_0_C/01.xyz
591,A_D_C_C_A_D,A_D_C_C_A_0,A_D_C_C_0_D,21.336994643555954,21.597730144159872,reactant-conformers/A_D_C_C_A_0/06.xyz,product-conformers/sn2/A_D_C_C_0_D/01.xyz
592,A_D_C_C_B_A,A_D_C_C_B_0,A_D_C_C_0_A,-24.04778769862128,-23.805910934747548,reactant-conformers/A_D_C_C_B_0/01.xyz,product-conformers/sn2/A_D_C_C_0_A/09.xyz
593,A_D_C_C_B_B,A_D_C_C_B_0,A_D_C_C_0_B,-45.45942617556284,-45.21754941168911,reactant-conformers/A_D_C_C_B_0/01.xyz,product-conformers/sn2/A_D_C_C_0_B/06.xyz
594,A_D_C_C_B_C,A_D_C_C_B_0,A_D_C_C_0_C,2.2178502999595366,2.45972706383327,reactant-conformers/A_D_C_C_B_0/01.xyz,product-conformers/sn2/A_D_C_C_0_C/01.xyz
595,A_D_C_C_B_D,A_D_C_C_B_0,A_D_C_C_0_D,4.6920305870007715,4.933907350758091,reactant-conformers/A_D_C_C_B_0/01.xyz,product-conformers/sn2/A_D_C_C_0_D/01.xyz
596,A_D_C_C_C_A,A_D_C_C_C_0,A_D_C_C_0_A,-28.50804727593891,-28.28067470946803,reactant-conformers/A_D_C_C_C_0/01.xyz,product-conformers/sn2/A_D_C_C_0_A/09.xyz
597,A_D_C_C_C_B,A_D_C_C_C_0,A_D_C_C_0_B,-49.507191188451536,-49.27981862198067,reactant-conformers/A_D_C_C_C_0/01.xyz,product-conformers/sn2/A_D_C_C_0_B/06.xyz
598,A_D_C_C_C_C,A_D_C_C_C_0,A_D_C_C_0_C,-2.9382960030343384,-2.710923436563462,reactant-conformers/A_D_C_C_C_0/01.xyz,product-conformers/sn2/A_D_C_C_0_C/01.xyz
599,A_D_C_D_A_A,A_D_C_D_A_0,A_D_C_D_0_A,-3.9367545550583145,-3.81525646053592,reactant-conformers/A_D_C_D_A_0/03.xyz,product-conformers/sn2/A_D_C_D_0_A/00.xyz
600,A_D_C_D_A_B,A_D_C_D_A_0,A_D_C_D_0_B,-25.031874351429,-24.9103762569066,reactant-conformers/A_D_C_D_A_0/03.xyz,product-conformers/sn2/A_D_C_D_0_B/00.xyz
601,A_D_C_D_A_D,A_D_C_D_A_0,A_D_C_D_0_D,28.073522316059094,28.195020410697907,reactant-conformers/A_D_C_D_A_0/03.xyz,product-conformers/sn2/A_D_C_D_0_D/00.xyz
602,A_D_C_D_B_A,A_D_C_D_B_0,A_D_C_D_0_A,-16.7236635925899,-16.59224168915057,reactant-conformers/A_D_C_D_B_0/02.xyz,product-conformers/sn2/A_D_C_D_0_A/00.xyz
603,A_D_C_D_B_B,A_D_C_D_B_0,A_D_C_D_0_B,-38.45624407665309,-38.32482217321376,reactant-conformers/A_D_C_D_B_0/02.xyz,product-conformers/sn2/A_D_C_D_0_B/00.xyz
604,A_D_C_D_B_C,A_D_C_D_B_0,A_D_C_D_0_C,6.476192688045558,6.6076145914848885,reactant-conformers/A_D_C_D_B_0/02.xyz,product-conformers/sn2/A_D_C_D_0_C/00.xyz
605,A_D_C_D_B_D,A_D_C_D_B_0,A_D_C_D_0_D,8.725373419933021,8.856795323314145,reactant-conformers/A_D_C_D_B_0/02.xyz,product-conformers/sn2/A_D_C_D_0_D/00.xyz
606,A_D_C_D_C_A,A_D_C_D_C_0,A_D_C_D_0_A,-21.22266896045289,-21.120748060285,reactant-conformers/A_D_C_D_C_0/02.xyz,product-conformers/sn2/A_D_C_D_0_A/00.xyz
607,A_D_C_D_C_B,A_D_C_D_C_0,A_D_C_D_0_B,-42.73547697887261,-42.63355607870472,reactant-conformers/A_D_C_D_C_0/02.xyz,product-conformers/sn2/A_D_C_D_0_B/00.xyz
608,A_D_C_E_A_A,A_D_C_E_A_0,A_D_C_E_0_A,-3.4866189164119987,-2.998013314233276,reactant-conformers/A_D_C_E_A_0/03.xyz,product-conformers/sn2/A_D_C_E_0_A/04.xyz
609,A_D_C_E_A_B,A_D_C_E_A_0,A_D_C_E_0_B,-26.50505811865878,-26.016452516480054,reactant-conformers/A_D_C_E_A_0/03.xyz,product-conformers/sn2/A_D_C_E_0_B/00.xyz
610,A_D_C_E_A_C,A_D_C_E_A_0,A_D_C_E_0_C,21.79388745309552,22.282493055274248,reactant-conformers/A_D_C_E_A_0/03.xyz,product-conformers/sn2/A_D_C_E_0_C/02.xyz
611,A_D_C_E_A_D,A_D_C_E_A_0,A_D_C_E_0_D,24.881061462219805,25.36966706439853,reactant-conformers/A_D_C_E_A_0/03.xyz,product-conformers/sn2/A_D_C_E_0_D/02.xyz
612,A_D_C_E_B_A,A_D_C_E_B_0,A_D_C_E_0_A,-14.420502827148766,-14.155624226138347,reactant-conformers/A_D_C_E_B_0/18.xyz,product-conformers/sn2/A_D_C_E_0_A/04.xyz
613,A_D_C_E_B_C,A_D_C_E_B_0,A_D_C_E_0_C,7.02767970750574,7.2925583085161625,reactant-conformers/A_D_C_E_B_0/18.xyz,product-conformers/sn2/A_D_C_E_0_C/02.xyz
614,A_D_C_E_B_D,A_D_C_E_B_0,A_D_C_E_0_D,9.105200221762061,9.370078822830694,reactant-conformers/A_D_C_E_B_0/18.xyz,product-conformers/sn2/A_D_C_E_0_D/02.xyz
615,A_D_C_E_C_A,A_D_C_E_C_0,A_D_C_E_0_A,-18.732182360016626,-18.341554400506308,reactant-conformers/A_D_C_E_C_0/06.xyz,product-conformers/sn2/A_D_C_E_0_A/04.xyz
616,A_D_C_E_C_B,A_D_C_E_C_0,A_D_C_E_0_B,-41.114168732710816,-40.723540773200504,reactant-conformers/A_D_C_E_C_0/06.xyz,product-conformers/sn2/A_D_C_E_0_B/00.xyz
617,A_D_C_E_C_C,A_D_C_E_C_0,A_D_C_E_0_C,1.9353201854974031,2.325948145007714,reactant-conformers/A_D_C_E_C_0/06.xyz,product-conformers/sn2/A_D_C_E_0_C/02.xyz
618,A_D_C_E_C_D,A_D_C_E_C_0,A_D_C_E_0_D,3.805688805645332,4.196316765155643,reactant-conformers/A_D_C_E_C_0/06.xyz,product-conformers/sn2/A_D_C_E_0_D/02.xyz
619,A_D_D_A_A_A,A_D_D_A_A_0,A_D_D_A_0_A,10.352507572742297,10.603034462027836,reactant-conformers/A_D_D_A_A_0/00.xyz,product-conformers/sn2/A_D_D_A_0_A/00.xyz
620,A_D_D_A_A_B,A_D_D_A_A_0,A_D_D_A_0_B,-10.542292948193788,-10.291766058908252,reactant-conformers/A_D_D_A_A_0/00.xyz,product-conformers/sn2/A_D_D_A_0_B/00.xyz
621,A_D_D_A_A_D,A_D_D_A_A_0,A_D_D_A_0_D,39.3002004113514,39.550727300811566,reactant-conformers/A_D_D_A_A_0/00.xyz,product-conformers/sn2/A_D_D_A_0_D/00.xyz
622,A_D_D_A_B_A,A_D_D_A_B_0,A_D_D_A_0_A,-4.5376314232660215,-4.3427243086578065,reactant-conformers/A_D_D_A_B_0/00.xyz,product-conformers/sn2/A_D_D_A_0_A/00.xyz
623,A_D_D_A_B_B,A_D_D_A_B_0,A_D_D_A_0_B,-26.75518978136097,-26.56028266675275,reactant-conformers/A_D_D_A_B_0/00.xyz,product-conformers/sn2/A_D_D_A_0_B/00.xyz
624,A_D_D_A_B_C,A_D_D_A_B_0,A_D_D_A_0_C,14.09773095138371,14.292638065991927,reactant-conformers/A_D_D_A_B_0/00.xyz,product-conformers/sn2/A_D_D_A_0_C/00.xyz
625,A_D_D_A_C_A,A_D_D_A_C_0,A_D_D_A_0_A,-9.31784888053767,-9.110690029566056,reactant-conformers/A_D_D_A_C_0/00.xyz,product-conformers/sn2/A_D_D_A_0_A/00.xyz
626,A_D_D_A_C_B,A_D_D_A_C_0,A_D_D_A_0_B,-31.068013274394612,-30.860854423423014,reactant-conformers/A_D_D_A_C_0/00.xyz,product-conformers/sn2/A_D_D_A_0_B/00.xyz
627,A_D_D_A_C_C,A_D_D_A_C_0,A_D_D_A_0_C,8.624606998637319,8.831765849608928,reactant-conformers/A_D_D_A_C_0/00.xyz,product-conformers/sn2/A_D_D_A_0_C/00.xyz
628,A_D_D_A_C_D,A_D_D_A_C_0,A_D_D_A_0_D,10.386202491354195,10.593361342325807,reactant-conformers/A_D_D_A_C_0/00.xyz,product-conformers/sn2/A_D_D_A_0_D/00.xyz
629,A_D_D_B_A_B,A_D_D_B_A_0,A_D_D_B_0_B,-23.791437973028227,-23.49192273767403,reactant-conformers/A_D_D_B_A_0/00.xyz,product-conformers/sn2/A_D_D_B_0_B/02.xyz
630,A_D_D_B_A_C,A_D_D_B_A_0,A_D_D_B_0_C,26.606596601137422,26.906111836491622,reactant-conformers/A_D_D_B_A_0/00.xyz,product-conformers/sn2/A_D_D_B_0_C/01.xyz
631,A_D_D_B_B_A,A_D_D_B_B_0,A_D_D_B_0_A,-13.04966845537524,-12.775571498083766,reactant-conformers/A_D_D_B_B_0/00.xyz,product-conformers/sn2/A_D_D_B_0_A/00.xyz
632,A_D_D_B_B_C,A_D_D_B_B_0,A_D_D_B_0_C,9.926259569649119,10.200356526940595,reactant-conformers/A_D_D_B_B_0/00.xyz,product-conformers/sn2/A_D_D_B_0_C/01.xyz
633,A_D_D_B_B_D,A_D_D_B_B_0,A_D_D_B_0_D,12.245018495712431,12.51911545288749,reactant-conformers/A_D_D_B_B_0/00.xyz,product-conformers/sn2/A_D_D_B_0_D/04.xyz
634,A_D_D_B_C_A,A_D_D_B_C_0,A_D_D_B_0_A,-17.21352298231318,-16.921654546628588,reactant-conformers/A_D_D_B_C_0/00.xyz,product-conformers/sn2/A_D_D_B_0_A/00.xyz
635,A_D_D_B_C_C,A_D_D_B_C_0,A_D_D_B_0_C,5.343340649269521,5.635209084954113,reactant-conformers/A_D_D_B_C_0/00.xyz,product-conformers/sn2/A_D_D_B_0_C/01.xyz
636,A_D_D_B_C_D,A_D_D_B_C_0,A_D_D_B_0_D,6.943262233398856,7.235130669083446,reactant-conformers/A_D_D_B_C_0/00.xyz,product-conformers/sn2/A_D_D_B_0_D/04.xyz
