rxn_smiles,G_act
[CH3:13][CH:14]=[NH+:15][C-:16]([C:17]([CH3:18])=[O:19])[C:20]([CH3:21])=[O:22].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Br:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[O:1]([CH3:16])[C:18](=[O:7])[C:15]1=[C:14]([Br:4])[CH:11]2[CH:10]3[CH:5]([C:2]([C:3]([CH3:8])=[O:22])([C:21]([CH3:12])=[O:13])[NH:17][CH:19]3[CH3:9])[CH:6]1[O:20]2,20.2994631781743
[CH3:13][CH:14]=[NH+:15][C-:16]([C:17]([CH3:18])=[O:19])[C:20]([CH3:21])=[O:22].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Br:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[O:1]([CH3:16])[C:18](=[O:7])[C:15]12[CH:6]3[CH:5]=[CH:10][CH:11]([C:14]1([Br:4])[C:2]([C:3]([CH3:8])=[O:22])([C:21]([CH3:12])=[O:13])[NH:17][CH:19]2[CH3:9])[O:20]3,17.159099682919248
[CH3:13][CH:14]=[NH+:15][C-:16]([C:17]([CH3:18])=[O:19])[C:20]([CH3:21])=[O:22].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Br:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[O:1]([CH3:14])[C:15](=[O:7])[C:20]12[CH:6]3[CH:5]=[CH:10][CH:11]([O:17]3)[C:21]1([Br:4])[CH:2]([CH3:3])[NH:8][C:19]2([C:13](=[O:9])[CH3:16])[C:18]([CH3:12])=[O:22],17.04335088411581
[CH3:13][CH:14]=[NH+:15][C-:16]([C:17]([CH3:18])=[O:19])[C:20]([CH3:21])=[O:22].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Br:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[O:1]([CH3:14])[C:15](=[O:7])[C:20]1=[C:21]([Br:4])[CH:11]2[CH:10]3[CH:5]([CH:2]([CH3:3])[NH:8][C:19]3([C:13](=[O:9])[CH3:16])[C:18]([CH3:12])=[O:22])[CH:6]1[O:17]2,15.895057888923429
[CH3:13][NH:14][C:15](=[O:16])[C:17]([CH3:18])=[N+:19]([CH3:20])[C-:21]([C:22]#[N:23])[C:24]#[N:25].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[O:1]([CH3:14])[C:18](=[O:7])[C:24]1=[C:10]([Cl:4])[CH:16]2[O:11][CH:5]1[CH:23]1[C:6]([C:20]([NH:2][CH3:3])=[O:8])([CH3:22])[N:21]([CH3:19])[C:12]([C:13]#[N:9])([C:25]#[N:15])[CH:17]21,23.45403031530725
[CH3:13][NH:14][C:15](=[O:16])[C:17]([CH3:18])=[N+:19]([CH3:20])[C-:21]([C:22]#[N:23])[C:24]#[N:25].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[O:1]([C:19](=[O:7])[C:16]12[CH:5]3[O:11][CH:25]([C:10]1([Cl:4])[C:6]([C:3]#[N:8])([C:17]#[N:2])[N:14]([CH3:15])[C:20]2([CH3:9])[C:12]([NH:18][CH3:22])=[O:24])[CH:21]=[CH:13]3)[CH3:23],22.95902322718445
[CH3:13][NH:14][C:15](=[O:16])[C:17]([CH3:18])=[N+:19]([CH3:20])[C-:21]([C:22]#[N:23])[C:24]#[N:25].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[O:1]([CH3:14])[C:18](=[O:7])[C:24]12[CH:5]3[O:11][CH:16]([C:10]1([Cl:4])[C:6]([C:20]([NH:2][CH3:3])=[O:8])([CH3:22])[N:21]([CH3:19])[C:12]2([C:13]#[N:9])[C:25]#[N:15])[CH:17]=[CH:23]3,26.18504423160604
[CH3:13][NH:14][C:15](=[O:16])[C:17]([CH3:18])=[N+:19]([CH3:20])[C-:21]([C:22]#[N:23])[C:24]#[N:25].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[O:1]([C:19](=[O:7])[C:16]1=[C:10]([Cl:4])[CH:25]2[O:11][CH:5]1[CH:13]1[C:6]([C:3]#[N:8])([C:17]#[N:2])[N:14]([CH3:15])[C:20]([CH3:9])([C:12]([NH:18][CH3:22])=[O:24])[CH:21]12)[CH3:23],22.04066492077928
[CH3:10][NH:11][C:12](=[O:13])[c:14]1[o:15][c:16](=[O:17])[c-:18](-[c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[n+:25]1[CH3:26].[CH3:1][O:2][C:3]1=[CH:4][CH:5]2[CH2:6][CH2:7][CH:8]1[CH2:9]2>>[O:1]([C:18]12[CH:4]3[CH2:7][CH2:21][CH:16]([CH:12]1[C:13]1([c:23]4[cH:2][cH:14][cH:6][cH:19][cH:5]4)[C:3](=[O:8])[O:10][C:11]2([C:15]([NH:20][CH3:26])=[O:22])[N:24]1[CH3:9])[CH2:17]3)[CH3:25],31.409080411048823
[CH3:10][NH:11][C:12](=[O:13])[c:14]1[o:15][c:16](=[O:17])[c-:18](-[c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[n+:25]1[CH3:26].[CH3:1][O:2][C:3]1=[CH:4][CH:5]2[CH2:6][CH2:7][CH:8]1[CH2:9]2>>[O:1]([C:14]12[CH:4]3[CH2:7][CH2:10][CH:17]([CH2:18]3)[CH:21]1[C:24]1([C:15]([NH:5][CH3:12])=[O:6])[N:16]([CH3:9])[C:8]2([c:23]2[cH:13][cH:26][cH:11][cH:19][cH:22]2)[C:2](=[O:3])[O:20]1)[CH3:25],23.76576582360495
[CH2:18]=[NH+:19][C-:20]([C:21]#[N:22])[C:23](=[O:24])[O:25][CH3:26].[F:1][C:2]([F:3])([F:4])[C:5]1=[C:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH:13]2[CH2:14][CH2:15][CH:16]1[CH2:17]2>>[C:1]([F:10])([C:17]12[CH:2]3[CH2:3][CH:11]([CH2:6][CH2:22]3)[C:13]1([c:7]1[cH:4][cH:20][cH:26][cH:15][cH:5]1)[C:8]([C:21](=[O:12])[O:18][CH3:14])([C:25]#[N:24])[NH:16][CH2:9]2)([F:19])[F:23],21.625378884612
[CH2:18]=[NH+:19][C-:20]([C:21]#[N:22])[C:23](=[O:24])[O:25][CH3:26].[F:1][C:2]([F:3])([F:4])[C:5]1=[C:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH:13]2[CH2:14][CH2:15][CH:16]1[CH2:17]2>>[C:1]([F:10])([C:17]12[CH:2]3[CH2:3][CH:11]([CH2:6][CH2:20]3)[C:13]1([c:7]1[cH:4][cH:18][cH:24][cH:15][cH:5]1)[CH2:8][NH:23][C:22]2([C:19]#[N:12])[C:26](=[O:14])[O:16][CH3:9])([F:21])[F:25],36.77426140935047
[CH3:15][CH:16]=[N+:17]([CH3:18])[C-:19]([C:20]#[N:21])[C:22](=[O:23])[NH:24][CH3:25].[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6](=[O:7])[NH:8][CH3:9])=[C:10]([O:11][CH3:12])[O:13][CH3:14]>>[NH:1]([CH3:19])[C:22](=[O:7])[C:16]1([C:10](=[O:4])[NH:21][CH3:13])[C:18]([O:5][CH3:11])([O:6][CH3:24])[C:2]([C:3]#[N:8])([C:17]([NH:23][CH3:12])=[O:25])[N:15]([CH3:14])[CH:20]1[CH3:9],29.013046370375427
[CH3:15][CH:16]=[N+:17]([CH3:18])[C-:19]([C:20]#[N:21])[C:22](=[O:23])[NH:24][CH3:25].[CH3:1][NH:2][C:3](=[O:4])[C:5]([C:6](=[O:7])[NH:8][CH3:9])=[C:10]([O:11][CH3:12])[O:13][CH3:14]>>[NH:1]([CH3:16])[C:18](=[O:7])[C:24]1([C:10](=[O:4])[NH:17][CH3:13])[C:21]([C:19]#[N:12])([C:25](=[O:14])[NH:15][CH3:9])[N:8]([CH3:22])[CH:2]([CH3:3])[C:23]1([O:5][CH3:11])[O:6][CH3:20],36.975070608848064
[CH3:14][NH:15][C:16](=[O:17])[C:18](=[NH+:19][N-:20][C:21]#[N:22])[C:23](=[O:24])[O:25][CH3:26].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]([CH3:7])=[O:8])[CH:9]2[CH:10]=[CH:11][CH:12]1[O:13]2>>[C:1](=[O:10])([C:14]12[CH:5]3[O:11][CH:18]([C:19]1([C:13](=[O:4])[CH3:7])[N:6]([C:15]#[N:2])[NH:3][C:8]2([C:23](=[O:12])[NH:17][CH3:16])[C:26](=[O:20])[O:22][CH3:9])[CH:24]=[CH:21]3)[CH3:25],17.231631129527607
[CH3:14][NH:15][C:16](=[O:17])[C:18](=[NH+:19][N-:20][C:21]#[N:22])[C:23](=[O:24])[O:25][CH3:26].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]([CH3:7])=[O:8])[CH:9]2[CH:10]=[CH:11][CH:12]1[O:13]2>>[C:1](=[O:10])([C:14]1=[C:19]([C:13](=[O:4])[CH3:7])[CH:18]2[O:11][CH:5]1[CH:21]1[N:6]([C:15]#[N:2])[NH:3][C:8]([C:23](=[O:12])[NH:17][CH3:16])([C:26](=[O:20])[O:22][CH3:9])[CH:24]21)[CH3:25],18.993681656204647
[CH3:13][NH:14][C:15](=[O:16])[C-:17]([N+:18]#[C:19][C:20]#[N:21])[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1.[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]#[N:7])[CH:8]2[CH2:9][CH2:10][CH:11]1[CH2:12]2>>[C:1](=[O:10])([C:16]12[C:3]([C:8](=[O:14])[NH:24][CH3:22])([c:12]3[cH:9][cH:18][cH:20][cH:27][cH:23]3)[N:2]=[C:11]([C:6]#[N:13])[C:17]1([C:19]#[N:7])[CH:4]1[CH2:5][CH:21]2[CH2:25][CH2:15]1)[CH3:26],8.65896724753132
[CH3:13][NH:14][C:15](=[O:16])[C-:17]([N+:18]#[C:19][C:20]#[N:21])[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1.[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([C:6]#[N:7])[CH:8]2[CH2:9][CH2:10][CH:11]1[CH2:12]2>>[C:1](=[O:10])([CH3:20])[C:25]12[CH:14]3[CH2:5][CH:4]([C:16]1([C:17]#[N:7])[C:11]([C:6](=[O:3])[NH:24][CH3:2])([c:8]1[cH:18][cH:26][cH:23][cH:12][cH:27]1)[N:21]=[C:15]2[C:13]#[N:9])[CH2:22][CH2:19]3,15.63715906878646
[CH3:17][C:18](=[O:19])[c-:20]1[o+:21][c:22]([CH3:23])[o:24][c:25]1=[O:26].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]#[C:7][C:8]([C:9]#[N:10])([C:11]#[N:12])[CH2:13][CH2:14][CH2:15][CH2:16]1>>[O:1]([C:10]1([O:21][CH3:20])[CH2:2][CH2:19][CH2:6][CH2:11][C:4]([C:15]#[N:5])([C:18]#[N:24])[C:7]2=[C:13]1[C:12]1([CH3:26])[O:14][C:16](=[O:9])[C:3]2([C:8](=[O:22])[CH3:23])[O:17]1)[CH3:25],19.452294534680764
[CH3:17][C:18](=[O:19])[c-:20]1[o+:21][c:22]([CH3:23])[o:24][c:25]1=[O:26].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]#[C:7][C:8]([C:9]#[N:10])([C:11]#[N:12])[CH2:13][CH2:14][CH2:15][CH2:16]1>>[O:1]([C:10]1([O:18][CH3:22])[CH2:2][CH2:20][CH2:6][CH2:11][C:4]([C:15]#[N:5])([C:23]#[N:25])[C:7]2=[C:13]1[C:17]1([C:21]([CH3:12])=[O:24])[C:14](=[O:16])[O:9][C:3]2([CH3:8])[O:19]1)[CH3:26],19.22341067972397
[CH3:16][C-:17]([CH3:18])[N+:19]#[C:20][c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([F:8])([F:9])[F:10])[CH:11]2[CH:12]=[CH:13][CH:14]1[O:15]2>>[O:1]([C:10]([C:16]12[CH:6]3[CH:11]=[CH:5][CH:15]([C:13]1([C:7]([F:4])([F:18])[F:24])[C:2]([CH3:3])([CH3:8])[N:23]=[C:22]2[c:19]1[cH:9][cH:17][cH:14][cH:26][cH:12]1)[O:20]3)=[O:21])[CH3:25],8.022667216207623
[CH3:16][C-:17]([CH3:18])[N+:19]#[C:20][c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([F:8])([F:9])[F:10])[CH:11]2[CH:12]=[CH:13][CH:14]1[O:15]2>>[O:1]([C:10]([C:16]1=[C:13]([C:7]([F:4])([F:18])[F:24])[CH:15]2[CH:5]3[CH:11]([C:2]([CH3:3])([CH3:8])[N:23]=[C:22]3[c:19]3[cH:9][cH:17][cH:14][cH:26][cH:12]3)[CH:6]1[O:20]2)=[O:21])[CH3:25],12.497147052167367
[CH3:16][C-:17]([CH3:18])[N+:19]#[C:20][c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([F:8])([F:9])[F:10])[CH:11]2[CH:12]=[CH:13][CH:14]1[O:15]2>>[O:1]([C:10]([C:21]1=[C:13]([C:7]([F:4])([F:17])[F:22])[CH:15]2[CH:5]3[CH:11]([C:2]([c:3]4[cH:8][cH:19][cH:26][cH:23][cH:12]4)=[N:18][C:14]3([CH3:9])[CH3:20])[CH:6]1[O:24]2)=[O:25])[CH3:16],12.002478850961454
[CH3:18][C:19](=[O:20])[N:21]=[N+:22]([CH3:23])[N-:24][C:25]#[N:26].[CH3:1][C:2](=[O:3])[C:4]1([C:5]([CH3:6])=[O:7])[C:8]#[C:9][C:10]([F:11])([C:12]#[N:13])[CH2:14][CH2:15][CH2:16][CH2:17]1>>[C:1](=[O:10])([CH3:18])[C:22]1([C:17](=[O:7])[CH3:13])[CH2:3][CH2:2][CH2:26][CH2:6][C:19]([C:5]#[N:11])([F:15])[C:24]2=[C:4]1[N:20]([C:14](=[O:9])[CH3:16])[N:25]([CH3:12])[N:8]2[C:21]#[N:23],22.64614909501231
[CH3:18][C:19](=[O:20])[N:21]=[N+:22]([CH3:23])[N-:24][C:25]#[N:26].[CH3:1][C:2](=[O:3])[C:4]1([C:5]([CH3:6])=[O:7])[C:8]#[C:9][C:10]([F:11])([C:12]#[N:13])[CH2:14][CH2:15][CH2:16][CH2:17]1>>[C:1](=[O:10])([C:20]1([C:17](=[O:7])[CH3:13])[CH2:3][CH2:2][CH2:18][CH2:6][C:24]([C:5]#[N:11])([F:15])[C:21]2=[C:4]1[N:14]([C:16]#[N:9])[N:12]([CH3:26])[N:8]2[C:23](=[O:19])[CH3:22])[CH3:25],21.98079848065977
[CH3:13][c:14]1[o:15][c:16](=[O:17])[c-:18](-[c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[n+:25]1[CH3:26].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:7])[CH:8]2[CH2:9][CH2:10][CH:11]1[CH2:12]2>>[O:1]([C:10]([C:17]12[C:8]3([c:23]4[cH:13][cH:26][cH:12][cH:19][cH:22]4)[C:2](=[O:3])[O:20][C:11]([CH3:6])([C:14]1([CH3:7])[CH:4]1[CH2:5][CH:15]2[CH2:24][CH2:18]1)[N:16]3[CH3:9])=[O:21])[CH3:25],30.25313728962938
[CH3:13][c:14]1[o:15][c:16](=[O:17])[c-:18](-[c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[n+:25]1[CH3:26].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:7])[CH:8]2[CH2:9][CH2:10][CH:11]1[CH2:12]2>>[O:1]([C:10](=[O:17])[C:22]12[C:18]([CH3:7])([CH:4]3[CH2:5][CH:20]1[CH2:13][CH2:23]3)[C:11]1([c:6]3[cH:14][cH:8][cH:3][cH:2][cH:16]3)[C:15](=[O:24])[O:12][C:26]2([CH3:19])[N:21]1[CH3:9])[CH3:25],33.8934922645926
[CH3:1][C:2](=[O:3])[C:4]#[C:5][Br:6].[CH3:7][C:8](=[O:9])[C-:10]([NH+:11]=[C:12]([C:13]#[N:14])[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)[C:21]([CH3:22])=[O:23]>>[C:1]([C:10]1=[C:12]([Br:14])[C:4]([C:21]([CH3:6])=[O:15])([C:23](=[O:5])[CH3:9])[NH:2][C:3]1([C:8]#[N:17])[c:16]1[cH:7][cH:13][cH:11][cH:20][cH:22]1)([CH3:18])=[O:19],21.84273245710558
[CH3:1][C:2](=[O:3])[C:4]#[C:5][Br:6].[CH3:7][C:8](=[O:9])[C-:10]([NH+:11]=[C:12]([C:13]#[N:14])[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)[C:21]([CH3:22])=[O:23]>>[C:1]([C:12]1=[C:20]([Br:10])[C:4]([c:5]2[cH:3][cH:2][cH:8][cH:6][cH:16]2)([C:18]#[N:15])[NH:13][C:9]1([C:7]([CH3:17])=[O:23])[C:19]([CH3:11])=[O:14])([CH3:21])=[O:22],22.08687837487641
[CH3:13][O:14][C:15](=[O:16])[N-:17][O+:18]=[N:19][c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[O:1]([CH3:14])[C:18](=[O:7])[C:24]1=[C:10]([Cl:4])[CH:16]2[O:11][CH:5]1[CH:23]1[N:6]([C:20]([O:2][CH3:3])=[O:8])[O:22][N:21]([c:19]3[cH:9][cH:13][cH:15][cH:25][cH:12]3)[CH:17]21,16.822846095955345
[CH3:13][O:14][C:15](=[O:16])[N-:17][O+:18]=[N:19][c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[O:1]([CH3:14])[C:18](=[O:7])[C:24]12[CH:5]3[O:11][CH:16]([C:10]1([Cl:4])[N:6]([C:20]([O:2][CH3:3])=[O:8])[O:22][N:21]2[c:19]1[cH:9][cH:13][cH:15][cH:25][cH:12]1)[CH:17]=[CH:23]3,9.327889248485754
[CH3:13][O:14][C:15](=[O:16])[N-:17][O+:18]=[N:19][c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[O:1]([CH3:21])[C:24](=[O:7])[C:13]1=[C:10]([Cl:4])[CH:23]2[O:11][CH:5]1[CH:14]1[N:6]([c:18]3[cH:2][cH:3][cH:8][cH:15][cH:17]3)[O:25][N:12]([C:16](=[O:9])[O:20][CH3:22])[CH:19]12,10.286794796760582
[CH3:13][O:14][C:15](=[O:16])[N-:17][O+:18]=[N:19][c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1.[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[O:1]([CH3:21])[C:24](=[O:7])[C:13]12[CH:5]3[O:11][CH:23]([C:10]1([Cl:4])[N:6]([c:18]1[cH:2][cH:3][cH:8][cH:15][cH:17]1)[O:25][N:12]2[C:16](=[O:9])[O:20][CH3:22])[CH:19]=[CH:14]3,10.264411505149534
[CH3:11][C:12](=[O:13])[C:14]([C:15]#[N:16])=[O+:17][CH-:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2](=[O:3])/[C:4]([Cl:5])=[C:6](/[Cl:7])[C:8]([CH3:9])=[O:10]>>[C:1]([C@@:7]1([Cl:22])[C:14]([C:19]([CH3:16])=[O:21])([C:23]#[N:9])[O:12][CH:18]([c:6]2[cH:11][cH:8][cH:3][cH:2][cH:17]2)[C@@:24]1([Cl:4])[C:20](=[O:5])[CH3:10])([CH3:13])=[O:15],18.376738654218222
[CH3:15][NH:16][C:17](=[O:18])[N-:19][O+:20]=[N:21][C:22](=[O:23])[O:24][CH3:25].[Cl:1][C:2]1=[C:3]([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[CH:10]2[CH:11]=[CH:12][CH:13]1[O:14]2>>[C:1]1([Cl:21])=[C:24]([c:7]2[cH:13][cH:23][cH:4][cH:10][cH:15]2)[CH:16]2[CH:5]3[CH:11]([N:2]([C:3](=[O:8])[O:17][CH3:19])[O:25][N:12]3[C:18](=[O:9])[NH:14][CH3:22])[CH:6]1[O:20]2,14.3464284863153
[CH3:15][NH:16][C:17](=[O:18])[N-:19][O+:20]=[N:21][C:22](=[O:23])[O:24][CH3:25].[Cl:1][C:2]1=[C:3]([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[CH:10]2[CH:11]=[CH:12][CH:13]1[O:14]2>>[C:1]1([Cl:19])=[C:15]([c:7]2[cH:13][cH:16][cH:4][cH:10][cH:24]2)[CH:23]2[CH:5]3[CH:11]([N:2]([C:3]([NH:8][CH3:22])=[O:21])[O:18][N:12]3[C:25](=[O:14])[O:17][CH3:9])[CH:6]1[O:20]2,15.060543866304474
[CH3:15][NH:16][C:17](=[O:18])[N-:19][O+:20]=[N:21][C:22](=[O:23])[O:24][CH3:25].[Cl:1][C:2]1=[C:3]([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[CH:10]2[CH:11]=[CH:12][CH:13]1[O:14]2>>[C:1]12([Cl:19])[CH:6]3[CH:11]=[CH:5][CH:23]([C:15]1([c:7]1[cH:13][cH:16][cH:4][cH:10][cH:24]1)[N:2]([C:3]([NH:8][CH3:22])=[O:21])[O:18][N:12]2[C:25](=[O:14])[O:17][CH3:9])[O:20]3,19.35422462858243
[CH3:14][NH:15][C:16](=[O:17])[C:18]#[N+:19][N-:20][c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1.[CH3:1][C:2](=[O:3])[CH:4]1[C:5]#[C:6][C:7]([CH3:8])([CH3:9])[CH2:10][CH2:11][CH2:12][CH2:13]1>>[C:1]([CH:8]1[CH2:15][CH2:23][CH2:21][CH2:13][C:9]([CH3:19])([CH3:26])[c:20]2[c:18]([C:4](=[O:22])[NH:25][CH3:11])[n:5][n:17](-[c:6]3[cH:7][cH:2][cH:3][cH:16][cH:10]3)[c:24]21)([CH3:12])=[O:14],11.385576255991554
[CH3:18][C:19](=[O:20])[CH-:21][O+:22]=[C:23]([C:24]#[N:25])[C:26]#[N:27].[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH:13]2[CH:14]=[CH:15][CH:16]1[O:17]2>>[NH:1]([C:10]([C:17]12[CH:2]3[O:3][CH:11]([CH:6]=[CH:25]3)[C:13]1([c:7]1[cH:4][cH:23][cH:19][cH:15][cH:5]1)[C:8]([C:21]#[N:27])([C:24]#[N:12])[O:22][CH:20]2[C:14](=[O:9])[CH3:16])=[O:26])[CH3:18],12.648339984795056
[CH3:18][C:19](=[O:20])[CH-:21][O+:22]=[C:23]([C:24]#[N:25])[C:26]#[N:27].[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH:13]2[CH:14]=[CH:15][CH:16]1[O:17]2>>[NH:1]([C:10]([C:17]12[CH:2]3[O:3][CH:11]([CH:6]=[CH:18]3)[C:13]1([c:7]1[cH:4][cH:21][cH:25][cH:15][cH:5]1)[CH:8]([C:24](=[O:19])[CH3:22])[O:12][C:23]2([C:16]#[N:9])[C:27]#[N:14])=[O:20])[CH3:26],16.413861548298087
[CH3:13][NH:14][C:15](=[O:16])[CH:17]=[N+:18]([CH3:19])[C-:20]([CH3:21])[C:22](=[O:23])[O:24][CH3:25].[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([F:7])[CH:8]2[CH2:9][CH2:10][CH:11]1[CH2:12]2>>[NH:1]([CH3:22])[C:25](=[O:7])[C:13]12[CH:5]3[CH2:11][CH:24]([C:10]1([F:4])[C:6]([C:2](=[O:3])[O:8][CH3:15])([CH3:19])[N:17]([CH3:18])[CH:12]2[C:16](=[O:9])[NH:21][CH3:23])[CH2:20][CH2:14]3,14.123350206430311
[CH3:13][NH:14][C:15](=[O:16])[CH:17]=[N+:18]([CH3:19])[C-:20]([CH3:21])[C:22](=[O:23])[O:24][CH3:25].[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([F:7])[CH:8]2[CH2:9][CH2:10][CH:11]1[CH2:12]2>>[NH:1]([CH3:14])[C:18](=[O:7])[C:24]12[CH:5]3[CH2:11][CH:16]([C:10]1([F:4])[CH:6]([C:20]([NH:2][CH3:3])=[O:8])[N:22]([CH3:21])[C:19]2([CH3:12])[C:25]([O:13][CH3:9])=[O:15])[CH2:17][CH2:23]3,14.124319257293664
[Br:1][C:2]#[C:3][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1.[CH3:10][NH:11][C:12](=[O:13])[C-:14]([C:15]#[N:16])[N+:17]#[C:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1>>[C:1]1([Br:13])=[C:15]([c:7]2[cH:18][cH:21][cH:4][cH:17][cH:23]2)[C:5]([c:19]2[cH:6][cH:14][cH:2][cH:3][cH:8]2)=[N:10][C:11]1([C:12]([NH:20][CH3:16])=[O:22])[C:24]#[N:9],15.825878729267034
[Br:1][C:2]#[C:3][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1.[CH3:10][NH:11][C:12](=[O:13])[C-:14]([C:15]#[N:16])[N+:17]#[C:18][c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1>>[C:1]1([Br:22])=[C:23]([c:7]2[cH:14][cH:10][cH:4][cH:17][cH:15]2)[C:5]([C:3]#[N:8])([C:12](=[O:2])[NH:6][CH3:18])[N:21]=[C:20]1[c:19]1[cH:9][cH:16][cH:13][cH:24][cH:11]1,14.543467549030089
[CH3:16][C:17](=[O:18])[C-:19]([CH3:20])[O+:21]=[C:22]([C:23]#[N:24])[C:25]#[N:26].[F:1][C:2]([F:3])([F:4])[C:5]1=[C:6]([C:7]([F:8])([F:9])[F:10])[CH:11]2[CH:12]=[CH:13][CH:14]1[O:15]2>>[C:1]([F:10])([C:17]1=[C:13]([C:7]([F:4])([F:16])[F:24])[CH:15]2[CH:5]3[CH:11]([C:2]([C:3]([CH3:8])=[O:23])([CH3:22])[O:18][C:12]3([C:19]#[N:9])[C:26]#[N:14])[CH:6]1[O:20]2)([F:21])[F:25],8.072185577510835
